ticket_id,text,channel,category
TCK005698,HELLO THE BRANCH STAFF WERE RUDE AND REFUSED TO ESCALATE MY CASE REGARDS,web,complaint
TCK005699,dear team biometric login stopped working after teh latest update thanks,email,account_access
TCK005700,THE AMOUNT IS NOT WHAT I EXPECTED.,web,general_enquiry
TCK005701,WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY REGARDS,web,general_enquiry
TCK005702,hello the branch staff were rude and refused to escalate my case.,app,complaint
TCK005703,"hi team third time raising this issue, nobody has called me back.",email,complaint
TCK005704,hi what is the early settlement figure for my loan account thanks,email,loan_servicing
TCK005705,good morning is there a fee for withdrawing cash abroad,app,general_enquiry
TCK005706,"hi team duplicate direct debit taken, need a refund of £458.71",app,billing
TCK005707,what are your branch opening hours on a saturday thanks,email,general_enquiry
TCK005708,"hi team please review my account, the numbers look wrong thanks",app,fraud_dispute
TCK005709,hi there are 8 transactions I do not recognise please block teh card many thanks,web,fraud_dispute
TCK005710,"good morning my direct debit for the loan failed, how do I catch up.",web,loan_servicing
TCK005711,hi team what documents do I need to update my address,email,general_enquiry
TCK005712,I WAS BILLED £547.59 AFTER I ALREADY CANCELLED THE SERVICE THANKS,web,billing
TCK005713,hello is there a fee for withdrawing cash abroad,app,general_enquiry
TCK005714,hi requesting a payment holiday for 7 months on my loan thanks,app,loan_servicing
TCK005715,DEAR TEAM I WANT TO MAKE AN OVERPAYMENT OF £337.81 ON MY LOAN,email,loan_servicing
TCK005716,dear team the amount is not what I expected many thanks,app,account_access
TCK005717,"unauthorised payment of £352.44 showing on statement, card was in my wallet!",app,fraud_dispute
TCK005718,good morning I was billed £491.48 after I already cancelled the service please help,app,billing
TCK005719,WHAT DOCUMENTS DO I NEED TO UPDATE MY ADDRESS PLEASE HELP,email,fraud_dispute
TCK005720,hi I was billed £171.76 after I already cancelled the service please help,web,billing
TCK005721,DEAR TEAM CAN SOMEONE LOOK AT MY ACCOUNT URGENTLY REGARDS,app,billing
TCK005722,please explain the interest charge on my last statement.,email,billing
TCK005723,good morning do you offer joint accounts for students.,app,general_enquiry
TCK005724,"dear team duplicate direct debit taken, need a refund of £118.16 regards",phone_transcript,billing
TCK005725,good morning I have been waiting 2 weeks for a response and this is unacceptable please help,app,complaint
TCK005726,"hello duplicate direct debit taken, need a refund of £249.13 thanks",app,billing
TCK005727,what are your branch opening hours on a saturday thanks,email,general_enquiry
TCK005728,"DEAR TEAM THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS MANY THANKS",email,complaint
TCK005729,DEAR TEAM PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT MANY THANKS,app,billing
TCK005730,I WANT TO MAKE A FORMAL COMPLAINT ABOUT THE HANDLING OF MY CASE,web,complaint
TCK005731,HI THERE ARE 4 TRANSACTIONS I DO NOT RECOGNISE PLEASE BLOCK THE CARD!,web,fraud_dispute
TCK005732,hello can someone look at my account urgently regards,web,general_enquiry
TCK005733,"cannot log in to the app, it says my credentials are invalid!",web,account_access
TCK005734,good morning biometric login stopped working after the latest update please help,web,account_access
TCK005735,HI TEAM THERE ARE 8 TRANSACTIONS I DO NOT RECOGNISE PLEASE BLOCK THE CARD!,email,fraud_dispute
TCK005736,DEAR TEAM IS THERE A FEE FOR WITHDRAWING CASH ABROAD REGARDS,email,general_enquiry
TCK005737,"good morning this is the worst service I have received, I am moving my accounts regards",phone_transcript,complaint
TCK005738,"someone used my debit card at AMZN MKTPLACE, I want a chargeback thanks",app,fraud_dispute
TCK005739,"my card is not working, what do I do.",app,general_enquiry
TCK005740,hello can someone look at my account urgently regards,email,billing
TCK005741,hi team the annual fee of £265.88 was applied twice to my statement many thanks,web,billing
TCK005742,"CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID",phone_transcript,account_access
TCK005743,dear team requesting a payment holiday for 8 months on my loan please help,app,loan_servicing
TCK005744,what are your branch opening hours on a saturday many thanks,email,general_enquiry
TCK005745,BIOMETRIC LOGIN STOPPED WORKING AFTER THE LATEST UPDATE!!,email,account_access
TCK005746,can I change my monthly instalment date to teh 6th many thanks,email,loan_servicing
TCK005747,hi teh annual fee of £312.95 was applied twice to my statement thanks,web,billing
TCK005748,"HELLO MY DIRECT DEBIT FOR THE LOAN FAILED, HOW DO I CATCH UP PLEASE HELP",email,loan_servicing
TCK005749,hello money missing from my account please help,app,fraud_dispute
TCK005750,"hi team someone used my debit card at RYANAIR, I want a chargeback regards",app,fraud_dispute
TCK005751,good morning what is the early settlement figure for my loan account thanks,email,loan_servicing
TCK005752,"locked out after three attempts, need my password reset",app,account_access
TCK005753,HELLO WHY WAS I CHARGED £862.72 THIS MONTH WHEN MY PLAN IS FIXED!,app,billing
TCK005754,DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS THANKS,app,general_enquiry
TCK005755,"HI TEAM DUPLICATE DIRECT DEBIT TAKEN, NEED A REFUND OF £859.45 REGARDS",email,billing
TCK005756,hello my username is not recognised even though the account is active!,email,account_access
TCK005757,do you offer joint accounts for students please help,phone_transcript,general_enquiry
TCK005758,"hello locked out after three attempts, need my password reset!",email,account_access
TCK005759,hi team why was I charged £137.18 this month when my plan is fixed.,app,billing
TCK005760,hi team need help with a charge on my account regards,app,fraud_dispute
TCK005761,good morning something is wrong with my statement many thanks,app,general_enquiry
TCK005762,hi I want to make a formal complaint about the handling of my case thanks,app,complaint
TCK005763,hi team need help with a charge on my account,phone_transcript,billing
TCK005764,hi team money missing from my account thanks,app,general_enquiry
TCK005765,good morning my username is not recognised even though teh account is active thanks,email,account_access
TCK005766,good morning something is wrong with my statement,web,loan_servicing
TCK005767,"dear team duplicate direct debit taken, need a refund of £73.66 please help",web,billing
TCK005768,"THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS THANKS",app,complaint
TCK005769,HI TEAM NEED HELP WITH A CHARGE ON MY ACCOUNT.,web,fraud_dispute
TCK005770,"dear team unauthorised payment of £485.05 showing on statement, card was in my wallet!",app,fraud_dispute
TCK005771,hello is there a fee for withdrawing cash abroad,email,general_enquiry
TCK005772,"good morning please review my account, the numbers look wrong",app,fraud_dispute
TCK005773,dear team requesting a payment holiday for 8 months on my loan regards,app,loan_servicing
TCK005774,hi the one time passcode never arrives on my phone!!,app,account_access
TCK005775,"hello issue with my payment, second time asking",email,complaint
TCK005776,need help with a charge on my account.,email,fraud_dispute
TCK005777,"issue with my payment, second time asking!",app,complaint
TCK005778,"DEAR TEAM ISSUE WITH MY PAYMENT, SECOND TIME ASKING.",app,account_access
TCK005779,"HI PLEASE REVIEW MY ACCOUNT, THE NUMBERS LOOK WRONG",app,fraud_dispute
TCK005780,what are your branch opening hours on a saturday!!,phone_transcript,general_enquiry
TCK005781,GOOD MORNING REQUESTING A PAYMENT HOLIDAY FOR 4 MONTHS ON MY LOAN,app,loan_servicing
TCK005782,hello biometric login stopped working after the latest update regards,app,account_access
TCK005783,DEAR TEAM DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS MANY THANKS,email,general_enquiry
TCK005784,"HELLO MY CARD IS NOT WORKING, WHAT DO I DO!",web,fraud_dispute
TCK005785,"hi duplicate direct debit taken, need a refund of £716.95",app,billing
TCK005786,THE BRANCH STAFF WERE RUDE AND REFUSED TO ESCALATE MY CASE REGARDS,email,complaint
TCK005787,good morning what documents do I need to update my address!,app,general_enquiry
TCK005788,"good morning locked out after three attempts, need my password reset.",app,account_access
TCK005789,HI TEAM THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE,web,account_access
TCK005790,"hi team issue with my payment, second time asking many thanks",app,fraud_dispute
TCK005791,hello why was I charged £772.13 this month when my plan is fixed many thanks,app,billing
TCK005792,good morning requesting a payment holiday for 5 months on my loan please help,email,loan_servicing
TCK005793,"good morning locked out after three attempts, need my password reset many thanks",email,account_access
TCK005794,hi team is there a fee for withdrawing cash abroad many thanks,email,general_enquiry
TCK005795,hi team how do I order a replacement card for a lost one regards,phone_transcript,general_enquiry
TCK005796,"hello cannot log in to the app, it says my credentials are invalid please help",web,account_access
TCK005797,"good morning locked out after three attempts, need my password reset!!",app,account_access
TCK005798,good morning the annual fee of £132.66 was applied twice to my statement.,app,billing
TCK005799,I HAVE BEEN WAITING 3 WEEKS FOR A RESPONSE AND THIS IS UNACCEPTABLE.,app,complaint
TCK005800,good morning is there a fee for withdrawing cash abroad thanks,email,general_enquiry
TCK005801,GOOD MORNING THERE ARE 6 TRANSACTIONS I DO NOT RECOGNISE PLEASE BLOCK THE CARD REGARDS,app,fraud_dispute
TCK005802,"hi my account was compromised after a phishing text, £56.62 is missing thanks",app,fraud_dispute
TCK005803,"hello payment issue on my account, need this sorted today!!",app,general_enquiry
TCK005804,the annual fee of £87.44 was applied twice to my statement.,web,billing
TCK005805,can I change my monthly instalment date to the 3th!,web,loan_servicing
TCK005806,dear team what is the early settlement figure for my loan account please help,app,loan_servicing
TCK005807,"LOCKED OUT AFTER THREE ATTEMPTS, NEED MY PASSWORD RESET.",web,account_access
TCK005808,I was billed £816.08 after I already cancelled the service please help,app,billing
TCK005809,please explain the interest charge on my last statement,app,billing
TCK005810,is there a fee for withdrawing cash abroad!!,app,general_enquiry
TCK005811,dear team my username is not recognised even though the account is active!,email,account_access
TCK005812,hello what is the early settlement figure for my loan account!,phone_transcript,loan_servicing
TCK005813,HELLO IS THERE A FEE FOR WITHDRAWING CASH ABROAD.,app,general_enquiry
TCK005814,requesting a payment holiday for 6 months on my loan!,web,loan_servicing
TCK005815,"dear team this is the worst service I have received, I am moving my accounts!",email,complaint
TCK005816,hi how do I order a replacement card for a lost one,email,general_enquiry
TCK005817,dear team do you offer joint accounts for students.,web,general_enquiry
TCK005818,DEAR TEAM THE ANNUAL FEE OF £182.82 WAS APPLIED TWICE TO MY STATEMENT MANY THANKS,app,billing
TCK005819,hi team the branch staff were rude and refused to escalate my case.,app,complaint
TCK005820,MONEY MISSING FROM MY ACCOUNT MANY THANKS,email,billing
TCK005821,dear team please explain the interest charge on my last statement!!,phone_transcript,billing
TCK005822,"hi team my direct debit for the loan failed, how do I catch up",web,loan_servicing
TCK005823,hi money missing from my account regards,app,fraud_dispute
TCK005824,"HELLO PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY THANKS",app,complaint
TCK005825,hi something is wrong with my statement regards,app,loan_servicing
TCK005826,biometric login stopped working after the latest update!,phone_transcript,account_access
TCK005827,money missing from my account!,app,complaint
TCK005828,HI WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY!,web,general_enquiry
TCK005829,dear team do you offer joint accounts for students!!,web,general_enquiry
TCK005830,dear team what are your branch opening hours on a saturday.,email,general_enquiry
TCK005831,hi team there are 7 transactions I do not recognise please block the card!!,email,fraud_dispute
TCK005832,hi team teh annual fee of £85.60 was applied twice to my statement thanks,app,billing
TCK005833,good morning the amount is not what I expected please help,email,billing
TCK005834,what documents do I need to update my address.,app,general_enquiry
